wallet,asset,amount_usd,timestamp,event
0x0000000000000000000000000000000000000026,WBTC,17329.513420990836,1677680000,borrow
0x0000000000000000000000000000000000000027,ETH,16420.364812951415,1630188800,borrow
0x0000000000000000000000000000000000000027,USDC,22702.092983527513,1653459200,borrow
0x0000000000000000000000000000000000000027,WBTC,24784.55578212855,1676729600,borrow
0x0000000000000000000000000000000000000028,ETH,74256.00404339425,1623795200,borrow
0x0000000000000000000000000000000000000028,USDC,66230.71800157322,1649196800,borrow
0x0000000000000000000000000000000000000028,WBTC,59574.928678946926,1674598400,borrow
0x0000000000000000000000000000000000000029,ETH,574.2409314974393,1618870400,borrow
0x0000000000000000000000000000000000000029,USDC,642.6381796759742,1635096320,borrow
0x0000000000000000000000000000000000000029,WBTC,610.4653948721307,1651322240,borrow
0x0000000000000000000000000000000000000029,DAI,372.9684941340393,1667548160,borrow
0x0000000000000000000000000000000000000029,USDT,517.2334679594629,1683774080,borrow
0x000000000000000000000000000000000000002a,ETH,5234.711972058312,1663452800,borrow
0x000000000000000000000000000000000000002a,USDC,4927.5702445065535,1670762240,borrow
0x000000000000000000000000000000000000002a,WBTC,4244.379378995106,1678071680,borrow
0x000000000000000000000000000000000000002a,DAI,3991.0421740576144,1685381120,borrow
0x000000000000000000000000000000000000002a,USDT,4807.310408696594,1692690560,borrow
0x000000000000000000000000000000000000002b,ETH,19282.94440175738,1649801600,borrow
0x000000000000000000000000000000000000002b,USDC,19034.17442594629,1655379200,borrow
0x000000000000000000000000000000000000002b,WBTC,24465.325333660698,1660956800,borrow
0x000000000000000000000000000000000000002b,DAI,18101.89599307981,1666534400,borrow
0x000000000000000000000000000000000000002b,USDT,22122.87391174907,1672112000,borrow
0x000000000000000000000000000000000000002b,LINK,24913.397812259405,1677689600,borrow
0x000000000000000000000000000000000000002b,AAVE,21840.144863359033,1683267200,borrow
0x000000000000000000000000000000000000002b,ETH,20265.00490318803,1688844800,borrow
0x000000000000000000000000000000000000002b,USDC,14678.27045589157,1694422400,borrow
0x000000000000000000000000000000000000002c,ETH,2566.1254963634406,1631225600,borrow
0x000000000000000000000000000000000000002c,USDC,2341.9113039880685,1642688000,borrow
0x000000000000000000000000000000000000002c,WBTC,2135.638360390223,1654150400,borrow
0x000000000000000000000000000000000000002c,DAI,1939.6132142098193,1665612800,borrow
0x000000000000000000000000000000000000002c,USDT,1649.325002685425,1677075200,borrow
0x000000000000000000000000000000000000002c,LINK,2203.9868047750188,1688537600,borrow
0x000000000000000000000000000000000000002d,ETH,1854.1825767118198,1639001600,borrow
0x000000000000000000000000000000000000002d,USDC,1372.9131432339152,1659334400,borrow
0x000000000000000000000000000000000000002d,WBTC,1414.270420633521,1679667200,borrow
0x000000000000000000000000000000000000002e,ETH,151.7062226728275,1614032000,borrow
0x000000000000000000000000000000000000002e,USDC,180.84926032139387,1628360000,borrow
0x000000000000000000000000000000000000002e,WBTC,202.66008258806835,1642688000,borrow
0x000000000000000000000000000000000000002e,DAI,161.22278366338554,1657016000,borrow
0x000000000000000000000000000000000000002e,USDT,205.0061667593115,1671344000,borrow
0x000000000000000000000000000000000000002e,LINK,196.09109257830707,1685672000,borrow
0x000000000000000000000000000000000000002f,ETH,11618.057284365967,1696284800,borrow
0x000000000000000000000000000000000000002f,USDC,11168.267589193858,1697213600,borrow
0x000000000000000000000000000000000000002f,WBTC,15308.98820291172,1698142400,borrow
0x000000000000000000000000000000000000002f,DAI,8897.05846332157,1699071200,borrow
0x0000000000000000000000000000000000000030,ETH,3149.2465448151047,1667686400,borrow
0x0000000000000000000000000000000000000030,USDC,2649.649129173169,1678457600,borrow
0x0000000000000000000000000000000000000030,WBTC,3152.2343418951873,1689228800,borrow
0x0000000000000000000000000000000000000031,ETH,1081.2618319745397,1673907200,borrow
0x0000000000000000000000000000000000000031,USDC,807.6477404194478,1680430400,borrow
0x0000000000000000000000000000000000000031,WBTC,1387.74103734669,1686953600,borrow
0x0000000000000000000000000000000000000031,DAI,809.058851407847,1693476800,borrow
0x0000000000000000000000000000000000000032,ETH,4105.225949267319,1675462400,borrow
0x0000000000000000000000000000000000000032,USDC,4916.6056356155,1677916160,borrow
0x0000000000000000000000000000000000000032,WBTC,6540.874498616442,1680369920,borrow
0x0000000000000000000000000000000000000032,DAI,4522.338823189734,1682823680,borrow
0x0000000000000000000000000000000000000032,USDT,5376.12912736296,1685277440,borrow
0x0000000000000000000000000000000000000032,LINK,5229.821756032454,1687731200,borrow
0x0000000000000000000000000000000000000032,AAVE,4637.1997746975085,1690184960,borrow
0x0000000000000000000000000000000000000032,ETH,5771.657617224905,1692638720,borrow
0x0000000000000000000000000000000000000032,USDC,5167.940999691826,1695092480,borrow
0x0000000000000000000000000000000000000032,WBTC,5405.946235064089,1697546240,borrow
0x0000000000000000000000000000000000000033,ETH,3368.0063104185756,1678832000,borrow
0x0000000000000000000000000000000000000033,USDC,5120.4609805106375,1685888000,borrow
0x0000000000000000000000000000000000000033,WBTC,3124.40127893941,1692944000,borrow
0x0000000000000000000000000000000000000034,ETH,3298.038290229518,1638051200,borrow
0x0000000000000000000000000000000000000034,USDC,3645.4842867205452,1653538400,borrow
0x0000000000000000000000000000000000000034,WBTC,2221.301592447148,1669025600,borrow
0x0000000000000000000000000000000000000034,DAI,2123.1409338837097,1684512800,borrow
0x0000000000000000000000000000000000000035,ETH,1709.569877739738,1690323200,borrow
0x0000000000000000000000000000000000000035,USDC,2230.2466055417563,1693548800,borrow
0x0000000000000000000000000000000000000035,WBTC,2147.5146990449716,1696774400,borrow
0x0000000000000000000000000000000000000036,ETH,46230.96066925943,1635286400,borrow
0x0000000000000000000000000000000000000036,USDC,36359.61221080668,1644531200,borrow
0x0000000000000000000000000000000000000036,WBTC,50219.9125316245,1653776000,borrow
0x0000000000000000000000000000000000000036,DAI,35629.88306399726,1663020800,borrow
0x0000000000000000000000000000000000000036,USDT,45841.04538659009,1672265600,borrow
0x0000000000000000000000000000000000000036,LINK,35274.23614399013,1681510400,borrow
0x0000000000000000000000000000000000000036,AAVE,32197.416244853383,1690755200,borrow
0x0000000000000000000000000000000000000037,ETH,2702.2796109626006,1639347200,borrow
0x0000000000000000000000000000000000000037,USDC,2443.452013742757,1654510400,borrow
0x0000000000000000000000000000000000000037,WBTC,2329.188625867505,1669673600,borrow
0x0000000000000000000000000000000000000037,DAI,2751.342686045144,1684836800,borrow
0x0000000000000000000000000000000000000038,ETH,19414.918759703356,1676412800,borrow
0x0000000000000000000000000000000000000038,USDC,24670.25262619157,1681130240,borrow
0x0000000000000000000000000000000000000038,WBTC,17768.526568095473,1685847680,borrow
0x0000000000000000000000000000000000000038,DAI,23620.751151640274,1690565120,borrow
0x0000000000000000000000000000000000000038,USDT,31405.837376011525,1695282560,borrow
0x0000000000000000000000000000000000000039,ETH,4612.666187096778,1676240000,borrow
0x0000000000000000000000000000000000000039,USDC,3943.8162842544443,1682180000,borrow
0x0000000000000000000000000000000000000039,WBTC,4450.450995051568,1688120000,borrow
0x0000000000000000000000000000000000000039,DAI,5920.207284110309,1694060000,borrow
0x000000000000000000000000000000000000003a,ETH,4869.430746041392,1644790400,borrow
0x000000000000000000000000000000000000003a,USDC,5099.15427694649,1663193600,borrow
0x000000000000000000000000000000000000003a,WBTC,6432.330027306096,1681596800,borrow
0x000000000000000000000000000000000000003b,ETH,2215.904056763067,1633558400,borrow
0x000000000000000000000000000000000000003c,ETH,10058.248407181896,1623968000,borrow
0x000000000000000000000000000000000000003c,USDC,7519.943593054476,1642976000,borrow
0x000000000000000000000000000000000000003c,WBTC,8198.065635579009,1661984000,borrow
0x000000000000000000000000000000000000003c,DAI,8414.380000295943,1680992000,borrow
0x000000000000000000000000000000000000003d,ETH,3554.456513207942,1626041600,borrow
0x000000000000000000000000000000000000003e,ETH,1128.278638030304,1616624000,borrow
0x000000000000000000000000000000000000003e,USDC,863.4889791678061,1644416000,borrow
0x000000000000000000000000000000000000003e,WBTC,878.2350417588663,1672208000,borrow
0x000000000000000000000000000000000000003f,ETH,665.2892527441791,1648764800,borrow
0x000000000000000000000000000000000000003f,USDC,674.1220757157673,1655169200,borrow
0x000000000000000000000000000000000000003f,WBTC,711.751661382772,1661573600,borrow
0x000000000000000000000000000000000000003f,DAI,936.5404513335059,1667978000,borrow
0x000000000000000000000000000000000000003f,USDT,539.894478729015,1674382400,borrow
0x000000000000000000000000000000000000003f,LINK,811.9666774767283,1680786800,borrow
0x000000000000000000000000000000000000003f,AAVE,931.2276550002025,1687191200,borrow
0x000000000000000000000000000000000000003f,ETH,717.851066327588,1693595600,borrow
0x0000000000000000000000000000000000000040,ETH,5939.717275660177,1621289600,borrow
0x0000000000000000000000000000000000000040,USDC,5726.6516923589215,1647526400,borrow
0x0000000000000000000000000000000000000040,WBTC,4919.202534129969,1673763200,borrow
0x0000000000000000000000000000000000000041,ETH,715.530510706029,1629670400,borrow
0x0000000000000000000000000000000000000041,USDC,760.6320051967775,1641392000,borrow
0x0000000000000000000000000000000000000041,WBTC,671.6507503069568,1653113600,borrow
0x0000000000000000000000000000000000000041,DAI,1059.7253528128444,1664835200,borrow
0x0000000000000000000000000000000000000041,USDT,932.4743553797468,1676556800,borrow
0x0000000000000000000000000000000000000041,LINK,1071.1962096830014,1688278400,borrow
0x0000000000000000000000000000000000000042,ETH,1964.5159089268627,1622499200,borrow
0x0000000000000000000000000000000000000042,USDC,2658.263388460824,1637999360,borrow
0x0000000000000000000000000000000000000042,WBTC,1990.146984217704,1653499520,borrow
0x0000000000000000000000000000000000000042,DAI,1736.8119950617133,1668999680,borrow
0x0000000000000000000000000000000000000042,USDT,2293.018728603246,1684499840,borrow
0x0000000000000000000000000000000000000043,ETH,17497.201491203574,1696457600,borrow
0x0000000000000000000000000000000000000043,USDC,13098.784432113984,1696963657,borrow
0x0000000000000000000000000000000000000043,WBTC,13935.505340202486,1697469714,borrow
0x0000000000000000000000000000000000000043,DAI,13404.455428618345,1697975771,borrow
0x0000000000000000000000000000000000000043,USDT,13455.368801648245,1698481828,borrow
0x0000000000000000000000000000000000000043,LINK,11441.501793578662,1698987885,borrow
0x0000000000000000000000000000000000000043,AAVE,13165.794624932443,1699493942,borrow
0x0000000000000000000000000000000000000044,ETH,5483.80529583157,1616537600,borrow
0x0000000000000000000000000000000000000044,USDC,3748.0979146474288,1644358400,borrow
0x0000000000000000000000000000000000000044,WBTC,4986.799327032545,1672179200,borrow
0x0000000000000000000000000000000000000045,ETH,1110.299424839819,1657750400,borrow
0x0000000000000000000000000000000000000045,USDC,940.6756079888619,1671833600,borrow
0x0000000000000000000000000000000000000045,WBTC,1041.6797538828403,1685916800,borrow
0x0000000000000000000000000000000000000046,ETH,34865.613363614,1630534400,borrow
0x0000000000000000000000000000000000000046,USDC,30303.783813510992,1638252800,borrow
0x0000000000000000000000000000000000000046,WBTC,27857.031199971716,1645971200,borrow
0x0000000000000000000000000000000000000046,DAI,36982.00181120162,1653689600,borrow
0x0000000000000000000000000000000000000046,USDT,40029.77895073062,1661408000,borrow
0x0000000000000000000000000000000000000046,LINK,25689.49418412425,1669126400,borrow
0x0000000000000000000000000000000000000046,AAVE,38183.39694326668,1676844800,borrow
0x0000000000000000000000000000000000000046,ETH,31795.559612313446,1684563200,borrow
0x0000000000000000000000000000000000000046,USDC,29984.769785254342,1692281600,borrow
0x0000000000000000000000000000000000000047,ETH,7337.5895416064595,1686780800,borrow
0x0000000000000000000000000000000000000047,USDC,7398.773440543172,1691187200,borrow
0x0000000000000000000000000000000000000047,WBTC,5127.202482405869,1695593600,borrow
0x0000000000000000000000000000000000000048,ETH,9214.230325076918,1664230400,borrow
0x0000000000000000000000000000000000000048,USDC,12196.253548208651,1671384320,borrow
0x0000000000000000000000000000000000000048,WBTC,10014.502100449414,1678538240,borrow
0x0000000000000000000000000000000000000048,DAI,8789.216965522524,1685692160,borrow
0x0000000000000000000000000000000000000048,USDT,12862.3902416527,1692846080,borrow
0x0000000000000000000000000000000000000049,ETH,103.09036818331774,1674684800,borrow
0x0000000000000000000000000000000000000049,USDC,132.3923937126837,1679747840,borrow
0x0000000000000000000000000000000000000049,WBTC,118.80146942802892,1684810880,borrow
0x0000000000000000000000000000000000000049,DAI,120.54373534553059,1689873920,borrow
0x0000000000000000000000000000000000000049,USDT,94.8167995272029,1694936960,borrow
0x000000000000000000000000000000000000004a,ETH,3472.9053241709616,1673043200,borrow
0x000000000000000000000000000000000000004a,USDC,3253.0353961085225,1675738880,borrow
0x000000000000000000000000000000000000004a,WBTC,4674.164798510697,1678434560,borrow
0x000000000000000000000000000000000000004a,DAI,4547.619402618454,1681130240,borrow
0x000000000000000000000000000000000000004a,USDT,4782.656918621727,1683825920,borrow
0x000000000000000000000000000000000000004a,LINK,4551.323238548964,1686521600,borrow
0x000000000000000000000000000000000000004a,AAVE,3159.647582991587,1689217280,borrow
0x000000000000000000000000000000000000004a,ETH,5232.654979327511,1691912960,borrow
0x000000000000000000000000000000000000004a,USDC,3305.525675634208,1694608640,borrow
0x000000000000000000000000000000000000004a,WBTC,3700.50779510518,1697304320,borrow
0x000000000000000000000000000000000000004b,ETH,10991.64489820508,1687126400,borrow
0x000000000000000000000000000000000000004b,USDC,7668.54208095861,1689701120,borrow
0x000000000000000000000000000000000000004b,WBTC,7844.881107669574,1692275840,borrow
0x000000000000000000000000000000000000004b,DAI,11987.222758821403,1694850560,borrow
0x000000000000000000000000000000000000004b,USDT,8792.415214546929,1697425280,borrow
0x000000000000000000000000000000000000004c,ETH,42766.82023891552,1629929600,borrow
0x000000000000000000000000000000000000004c,USDC,47275.493448016154,1638688400,borrow
0x000000000000000000000000000000000000004c,WBTC,49946.93883808029,1647447200,borrow
0x000000000000000000000000000000000000004c,DAI,32139.634130325394,1656206000,borrow
0x000000000000000000000000000000000000004c,USDT,30100.608895169615,1664964800,borrow
0x000000000000000000000000000000000000004c,LINK,44520.969741319306,1673723600,borrow
0x000000000000000000000000000000000000004c,AAVE,31624.1715943171,1682482400,borrow
0x000000000000000000000000000000000000004c,ETH,40773.62615537884,1691241200,borrow
0x000000000000000000000000000000000000004d,ETH,441.75904855895976,1696716800,borrow
0x000000000000000000000000000000000000004d,USDC,464.75274323455443,1697045120,borrow
0x000000000000000000000000000000000000004d,WBTC,516.2052645185005,1697373440,borrow
0x000000000000000000000000000000000000004d,DAI,368.04549215600565,1697701760,borrow
0x000000000000000000000000000000000000004d,USDT,440.56165040573615,1698030080,borrow
0x000000000000000000000000000000000000004d,LINK,384.6421131263653,1698358400,borrow
0x000000000000000000000000000000000000004d,AAVE,380.0492398475415,1698686720,borrow
0x000000000000000000000000000000000000004d,ETH,303.7235751956798,1699015040,borrow
0x000000000000000000000000000000000000004d,USDC,451.8600388782519,1699343360,borrow
0x000000000000000000000000000000000000004d,WBTC,547.3208495225613,1699671680,borrow
0x000000000000000000000000000000000000004e,ETH,21498.31403998466,1671228800,borrow
0x000000000000000000000000000000000000004e,USDC,15716.924455039922,1685614400,borrow
0x000000000000000000000000000000000000004f,ETH,38431.94287963704,1682806400,borrow
0x0000000000000000000000000000000000000050,ETH,133.4008901016739,1648073600,borrow
0x0000000000000000000000000000000000000050,USDC,174.98411420305055,1655491657,borrow
