wallet,asset,amount_usd,timestamp,event
0x0000000000000000000000000000000000000009,ETH,3058.6841661142985,1652192000,repay
0x0000000000000000000000000000000000000009,USDC,3058.6841661142985,1671315200,repay
0x0000000000000000000000000000000000000009,WBTC,3058.6841661142985,1690438400,repay
0x000000000000000000000000000000000000000b,ETH,391.9640048742862,1672337600,repay
0x000000000000000000000000000000000000000b,USDC,391.9640048742862,1675592000,repay
0x000000000000000000000000000000000000000b,WBTC,391.9640048742862,1678846400,repay
0x000000000000000000000000000000000000000b,DAI,391.9640048742862,1682100800,repay
0x000000000000000000000000000000000000000b,USDT,391.9640048742862,1685355200,repay
0x000000000000000000000000000000000000000b,LINK,391.9640048742862,1688609600,repay
0x000000000000000000000000000000000000000b,AAVE,391.9640048742862,1691864000,repay
0x000000000000000000000000000000000000000b,ETH,391.9640048742862,1695118400,repay
0x000000000000000000000000000000000000000b,USDC,391.9640048742862,1698372800,repay
0x000000000000000000000000000000000000000c,ETH,1411.4834489500574,1624929200,repay
0x000000000000000000000000000000000000000c,USDC,1411.4834489500574,1646378000,repay
0x000000000000000000000000000000000000000c,WBTC,1411.4834489500574,1667826800,repay
0x000000000000000000000000000000000000000c,DAI,1411.4834489500574,1689275600,repay
0x000000000000000000000000000000000000000d,ETH,2495.5981049960005,1670278400,repay
0x000000000000000000000000000000000000000e,ETH,3198.7925628946646,1652177600,repay
0x000000000000000000000000000000000000000e,USDC,3198.7925628946646,1684059200,repay
0x000000000000000000000000000000000000000f,ETH,635.0962074230823,1689804800,repay
0x0000000000000000000000000000000000000010,ETH,3153.1019847557104,1695420800,repay
0x0000000000000000000000000000000000000011,ETH,3300.4144612780356,1687126400,repay
0x0000000000000000000000000000000000000012,ETH,756.1964646990021,1679512400,repay
0x0000000000000000000000000000000000000012,USDC,756.1964646990021,1685366000,repay
0x0000000000000000000000000000000000000012,WBTC,756.1964646990021,1691219600,repay
0x0000000000000000000000000000000000000012,DAI,756.1964646990021,1697073200,repay
0x0000000000000000000000000000000000000013,ETH,2404.620806713993,1680570800,repay
0x0000000000000000000000000000000000000013,USDC,2404.620806713993,1686122000,repay
0x0000000000000000000000000000000000000013,WBTC,2404.620806713993,1691673200,repay
0x0000000000000000000000000000000000000013,DAI,2404.620806713993,1697224400,repay
0x0000000000000000000000000000000000000014,ETH,1432.8783429500006,1683203840,repay
0x0000000000000000000000000000000000000014,USDC,1432.8783429500006,1686936320,repay
0x0000000000000000000000000000000000000014,WBTC,1432.8783429500006,1690668800,repay
0x0000000000000000000000000000000000000014,DAI,1432.8783429500006,1694401280,repay
0x0000000000000000000000000000000000000014,USDT,1432.8783429500006,1698133760,repay
0x0000000000000000000000000000000000000015,ETH,8372.657381339579,1657736000,repay
0x0000000000000000000000000000000000000015,USDC,8372.657381339579,1674641600,repay
0x0000000000000000000000000000000000000015,WBTC,8372.657381339579,1691547200,repay
0x0000000000000000000000000000000000000016,ETH,1259.4531265862645,1674944000,repay
0x0000000000000000000000000000000000000016,USDC,1259.4531265862645,1684966400,repay
0x0000000000000000000000000000000000000016,WBTC,1259.4531265862645,1694988800,repay
0x0000000000000000000000000000000000000017,ETH,3157.4684238497653,1637630000,repay
0x0000000000000000000000000000000000000017,USDC,3157.4684238497653,1655450000,repay
0x0000000000000000000000000000000000000017,WBTC,3157.4684238497653,1673270000,repay
0x0000000000000000000000000000000000000017,DAI,3157.4684238497653,1691090000,repay
0x0000000000000000000000000000000000000018,ETH,1092.7097949471843,1686521600,repay
0x0000000000000000000000000000000000000018,USDC,1092.7097949471843,1695507200,repay
0x0000000000000000000000000000000000000019,ETH,1778.9836227920841,1665440000,repay
0x0000000000000000000000000000000000000019,USDC,1778.9836227920841,1679264000,repay
0x0000000000000000000000000000000000000019,WBTC,1778.9836227920841,1693088000,repay
0x000000000000000000000000000000000000001a,ETH,3681.402623778087,1696904000,repay
0x000000000000000000000000000000000000001a,USDC,3681.402623778087,1698142400,repay
0x000000000000000000000000000000000000001a,WBTC,3681.402623778087,1699380800,repay
0x000000000000000000000000000000000000001b,ETH,5190.23986927279,1661353280,repay
0x000000000000000000000000000000000000001b,USDC,5190.23986927279,1669941440,repay
0x000000000000000000000000000000000000001b,WBTC,5190.23986927279,1678529600,repay
0x000000000000000000000000000000000000001b,DAI,5190.23986927279,1687117760,repay
0x000000000000000000000000000000000000001b,USDT,5190.23986927279,1695705920,repay
0x000000000000000000000000000000000000001c,ETH,2834.973087894187,1696371200,repay
0x000000000000000000000000000000000000001d,ETH,2024.0495713357968,1629584000,repay
0x000000000000000000000000000000000000001d,USDC,2024.0495713357968,1657750400,repay
0x000000000000000000000000000000000000001d,WBTC,2024.0495713357968,1685916800,repay
0x000000000000000000000000000000000000001e,ETH,371.452152612997,1642688000,repay
0x000000000000000000000000000000000000001e,USDC,371.452152612997,1665612800,repay
0x000000000000000000000000000000000000001e,WBTC,371.452152612997,1688537600,repay
0x000000000000000000000000000000000000001f,ETH,38354.08008621667,1663640000,repay
0x000000000000000000000000000000000000001f,USDC,38354.08008621667,1678184000,repay
0x000000000000000000000000000000000000001f,WBTC,38354.08008621667,1692728000,repay
0x0000000000000000000000000000000000000020,ETH,7646.775431524979,1691457200,repay
0x0000000000000000000000000000000000000020,USDC,7646.775431524979,1693898000,repay
0x0000000000000000000000000000000000000020,WBTC,7646.775431524979,1696338800,repay
0x0000000000000000000000000000000000000020,DAI,7646.775431524979,1698779600,repay
0x0000000000000000000000000000000000000021,ETH,10938.40004134968,1673907200,repay
0x0000000000000000000000000000000000000022,ETH,331.0201250301119,1642090400,repay
0x0000000000000000000000000000000000000022,USDC,331.0201250301119,1658636000,repay
0x0000000000000000000000000000000000000022,WBTC,331.0201250301119,1675181600,repay
0x0000000000000000000000000000000000000022,DAI,331.0201250301119,1691727200,repay
0x0000000000000000000000000000000000000023,ETH,1641.76975422514,1686132800,repay
0x0000000000000000000000000000000000000023,USDC,1641.76975422514,1695377600,repay
0x0000000000000000000000000000000000000024,ETH,2602.6572582474405,1662351200,repay
0x0000000000000000000000000000000000000024,USDC,2602.6572582474405,1687450400,repay
0x0000000000000000000000000000000000000026,ETH,17549.49116022277,1649780000,repay
0x0000000000000000000000000000000000000026,USDC,17549.49116022277,1683260000,repay
0x0000000000000000000000000000000000000027,ETH,29532.720291674406,1647641600,repay
0x0000000000000000000000000000000000000027,USDC,29532.720291674406,1682547200,repay
0x0000000000000000000000000000000000000028,ETH,79261.41982408692,1642846400,repay
0x0000000000000000000000000000000000000028,USDC,79261.41982408692,1680948800,repay
0x0000000000000000000000000000000000000029,ETH,601.2151454944766,1629011600,repay
0x0000000000000000000000000000000000000029,USDC,601.2151454944766,1649294000,repay
0x0000000000000000000000000000000000000029,WBTC,601.2151454944766,1669576400,repay
0x0000000000000000000000000000000000000029,DAI,601.2151454944766,1689858800,repay
0x000000000000000000000000000000000000002a,ETH,5804.78250718354,1669544000,repay
0x000000000000000000000000000000000000002a,USDC,5804.78250718354,1681726400,repay
0x000000000000000000000000000000000000002a,WBTC,5804.78250718354,1693908800,repay
0x000000000000000000000000000000000000002b,ETH,20557.401573082818,1652939000,repay
0x000000000000000000000000000000000000002b,USDC,20557.401573082818,1659213800,repay
0x000000000000000000000000000000000000002b,WBTC,20557.401573082818,1665488600,repay
0x000000000000000000000000000000000000002b,DAI,20557.401573082818,1671763400,repay
0x000000000000000000000000000000000000002b,USDT,20557.401573082818,1678038200,repay
0x000000000000000000000000000000000000002b,LINK,20557.401573082818,1684313000,repay
0x000000000000000000000000000000000000002b,AAVE,20557.401573082818,1690587800,repay
0x000000000000000000000000000000000000002b,ETH,20557.401573082818,1696862600,repay
0x000000000000000000000000000000000000002c,ETH,2392.509454076774,1639822400,repay
0x000000000000000000000000000000000000002c,USDC,2392.509454076774,1657016000,repay
0x000000000000000000000000000000000000002c,WBTC,2392.509454076774,1674209600,repay
0x000000000000000000000000000000000000002c,DAI,2392.509454076774,1691403200,repay
0x000000000000000000000000000000000000002d,ETH,1933.464388596818,1654251200,repay
0x000000000000000000000000000000000000002d,USDC,1933.464388596818,1684750400,repay
0x000000000000000000000000000000000000002e,ETH,226.5927110026697,1624778000,repay
0x000000000000000000000000000000000000002e,USDC,226.5927110026697,1646270000,repay
0x000000000000000000000000000000000000002e,WBTC,226.5927110026697,1667762000,repay
0x000000000000000000000000000000000000002e,DAI,226.5927110026697,1689254000,repay
0x000000000000000000000000000000000000002f,ETH,15618.654614066472,1696904000,repay
0x000000000000000000000000000000000000002f,USDC,15618.654614066472,1698142400,repay
0x000000000000000000000000000000000000002f,WBTC,15618.654614066472,1699380800,repay
0x0000000000000000000000000000000000000030,ETH,3317.3044740333544,1675764800,repay
0x0000000000000000000000000000000000000030,USDC,3317.3044740333544,1691921600,repay
0x0000000000000000000000000000000000000031,ETH,1254.7634449869222,1678256000,repay
0x0000000000000000000000000000000000000031,USDC,1254.7634449869222,1686953600,repay
0x0000000000000000000000000000000000000031,WBTC,1254.7634449869222,1695651200,repay
0x0000000000000000000000000000000000000032,ETH,5434.0384919050975,1676996000,repay
0x0000000000000000000000000000000000000032,USDC,5434.0384919050975,1680063200,repay
0x0000000000000000000000000000000000000032,WBTC,5434.0384919050975,1683130400,repay
0x0000000000000000000000000000000000000032,DAI,5434.0384919050975,1686197600,repay
0x0000000000000000000000000000000000000032,USDT,5434.0384919050975,1689264800,repay
0x0000000000000000000000000000000000000032,LINK,5434.0384919050975,1692332000,repay
0x0000000000000000000000000000000000000032,AAVE,5434.0384919050975,1695399200,repay
0x0000000000000000000000000000000000000032,ETH,5434.0384919050975,1698466400,repay
0x0000000000000000000000000000000000000033,ETH,5794.67132551982,1684124000,repay
0x0000000000000000000000000000000000000033,USDC,5794.67132551982,1694708000,repay
0x0000000000000000000000000000000000000034,ETH,3669.851752020775,1648376000,repay
0x0000000000000000000000000000000000000034,USDC,3669.851752020775,1669025600,repay
0x0000000000000000000000000000000000000034,WBTC,3669.851752020775,1689675200,repay
0x0000000000000000000000000000000000000035,ETH,2262.1536797857575,1692742400,repay
0x0000000000000000000000000000000000000035,USDC,2262.1536797857575,1697580800,repay
0x0000000000000000000000000000000000000036,ETH,41674.23556648269,1641757760,repay
0x0000000000000000000000000000000000000036,USDC,41674.23556648269,1654700480,repay
0x0000000000000000000000000000000000000036,WBTC,41674.23556648269,1667643200,repay
0x0000000000000000000000000000000000000036,DAI,41674.23556648269,1680585920,repay
0x0000000000000000000000000000000000000036,USDT,41674.23556648269,1693528640,repay
0x0000000000000000000000000000000000000037,ETH,3599.9911604029203,1649456000,repay
0x0000000000000000000000000000000000000037,USDC,3599.9911604029203,1669673600,repay
0x0000000000000000000000000000000000000037,WBTC,3599.9911604029203,1689891200,repay
0x0000000000000000000000000000000000000038,ETH,26722.16965438357,1679361200,repay
0x0000000000000000000000000000000000000038,USDC,26722.16965438357,1685258000,repay
0x0000000000000000000000000000000000000038,WBTC,26722.16965438357,1691154800,repay
0x0000000000000000000000000000000000000038,DAI,26722.16965438357,1697051600,repay
0x0000000000000000000000000000000000000039,ETH,5516.007237751913,1680200000,repay
0x0000000000000000000000000000000000000039,USDC,5516.007237751913,1688120000,repay
0x0000000000000000000000000000000000000039,WBTC,5516.007237751913,1696040000,repay
0x000000000000000000000000000000000000003a,ETH,7719.345056670441,1658592800,repay
0x000000000000000000000000000000000000003a,USDC,7719.345056670441,1686197600,repay
0x000000000000000000000000000000000000003c,ETH,13356.89293681502,1636640000,repay
0x000000000000000000000000000000000000003c,USDC,13356.89293681502,1661984000,repay
0x000000000000000000000000000000000000003c,WBTC,13356.89293681502,1687328000,repay
0x000000000000000000000000000000000000003e,ETH,1117.0638151239498,1637468000,repay
0x000000000000000000000000000000000000003e,USDC,1117.0638151239498,1679156000,repay
0x000000000000000000000000000000000000003f,ETH,837.9327907355308,1653034400,repay
0x000000000000000000000000000000000000003f,USDC,837.9327907355308,1661573600,repay
0x000000000000000000000000000000000000003f,WBTC,837.9327907355308,1670112800,repay
0x000000000000000000000000000000000000003f,DAI,837.9327907355308,1678652000,repay
0x000000000000000000000000000000000000003f,USDT,837.9327907355308,1687191200,repay
0x000000000000000000000000000000000000003f,LINK,837.9327907355308,1695730400,repay
0x0000000000000000000000000000000000000040,ETH,7247.098242507944,1640967200,repay
0x0000000000000000000000000000000000000040,USDC,7247.098242507944,1680322400,repay
0x0000000000000000000000000000000000000041,ETH,1105.3861158006407,1638461600,repay
0x0000000000000000000000000000000000000041,USDC,1105.3861158006407,1656044000,repay
0x0000000000000000000000000000000000000041,WBTC,1105.3861158006407,1673626400,repay
0x0000000000000000000000000000000000000041,DAI,1105.3861158006407,1691208800,repay
0x0000000000000000000000000000000000000042,ETH,2620.1336724849257,1632186800,repay
0x0000000000000000000000000000000000000042,USDC,2620.1336724849257,1651562000,repay
0x0000000000000000000000000000000000000042,WBTC,2620.1336724849257,1670937200,repay
0x0000000000000000000000000000000000000042,DAI,2620.1336724849257,1690312400,repay
0x0000000000000000000000000000000000000043,ETH,14203.44023945765,1698228800,repay
0x0000000000000000000000000000000000000044,ETH,5697.245030011032,1637403200,repay
0x0000000000000000000000000000000000000044,USDC,5697.245030011032,1679134400,repay
0x0000000000000000000000000000000000000045,ETH,1462.410590358263,1668312800,repay
0x0000000000000000000000000000000000000045,USDC,1462.410590358263,1689437600,repay
0x0000000000000000000000000000000000000046,ETH,33366.6408310096,1634876000,repay
0x0000000000000000000000000000000000000046,USDC,33366.6408310096,1643559200,repay
0x0000000000000000000000000000000000000046,WBTC,33366.6408310096,1652242400,repay
0x0000000000000000000000000000000000000046,DAI,33366.6408310096,1660925600,repay
0x0000000000000000000000000000000000000046,USDT,33366.6408310096,1669608800,repay
0x0000000000000000000000000000000000000046,LINK,33366.6408310096,1678292000,repay
0x0000000000000000000000000000000000000046,AAVE,33366.6408310096,1686975200,repay
0x0000000000000000000000000000000000000046,ETH,33366.6408310096,1695658400,repay
0x0000000000000000000000000000000000000047,ETH,8200.395199477589,1690085600,repay
0x0000000000000000000000000000000000000047,USDC,8200.395199477589,1696695200,repay
0x0000000000000000000000000000000000000048,ETH,11926.160545551289,1668701600,repay
0x0000000000000000000000000000000000000048,USDC,11926.160545551289,1677644000,repay
0x0000000000000000000000000000000000000048,WBTC,11926.160545551289,1686586400,repay
0x0000000000000000000000000000000000000048,DAI,11926.160545551289,1695528800,repay
0x0000000000000000000000000000000000000049,ETH,164.8119173822659,1678904000,repay
0x0000000000000000000000000000000000000049,USDC,164.8119173822659,1687342400,repay
0x0000000000000000000000000000000000000049,WBTC,164.8119173822659,1695780800,repay
0x000000000000000000000000000000000000004a,ETH,4231.578462668753,1674728000,repay
0x000000000000000000000000000000000000004a,USDC,4231.578462668753,1678097600,repay
0x000000000000000000000000000000000000004a,WBTC,4231.578462668753,1681467200,repay
0x000000000000000000000000000000000000004a,DAI,4231.578462668753,1684836800,repay
0x000000000000000000000000000000000000004a,USDT,4231.578462668753,1688206400,repay
0x000000000000000000000000000000000000004a,LINK,4231.578462668753,1691576000,repay
0x000000000000000000000000000000000000004a,AAVE,4231.578462668753,1694945600,repay
0x000000000000000000000000000000000000004a,ETH,4231.578462668753,1698315200,repay
0x000000000000000000000000000000000000004b,ETH,10492.859761411859,1688735600,repay
0x000000000000000000000000000000000000004b,USDC,10492.859761411859,1691954000,repay
0x000000000000000000000000000000000000004b,WBTC,10492.859761411859,1695172400,repay
0x000000000000000000000000000000000000004b,DAI,10492.859761411859,1698390800,repay
0x000000000000000000000000000000000000004c,ETH,41582.20380945614,1634934628,repay
0x000000000000000000000000000000000000004c,USDC,41582.20380945614,1644944685,repay
0x000000000000000000000000000000000000004c,WBTC,41582.20380945614,1654954742,repay
0x000000000000000000000000000000000000004c,DAI,41582.20380945614,1664964800,repay
0x000000000000000000000000000000000000004c,USDT,41582.20380945614,1674974857,repay
0x000000000000000000000000000000000000004c,LINK,41582.20380945614,1684984914,repay
0x000000000000000000000000000000000000004c,AAVE,41582.20380945614,1694994971,repay
0x000000000000000000000000000000000000004d,ETH,449.82758385199554,1696922000,repay
0x000000000000000000000000000000000000004d,USDC,449.82758385199554,1697332400,repay
0x000000000000000000000000000000000000004d,WBTC,449.82758385199554,1697742800,repay
0x000000000000000000000000000000000000004d,DAI,449.82758385199554,1698153200,repay
0x000000000000000000000000000000000000004d,USDT,449.82758385199554,1698563600,repay
0x000000000000000000000000000000000000004d,LINK,449.82758385199554,1698974000,repay
0x000000000000000000000000000000000000004d,AAVE,449.82758385199554,1699384400,repay
0x000000000000000000000000000000000000004d,ETH,449.82758385199554,1699794800,repay
0x000000000000000000000000000000000000004e,ETH,28771.51205124508,1685614400,repay
0x0000000000000000000000000000000000000050,ETH,169.4221348738319,1653266240,repay
0x0000000000000000000000000000000000000050,USDC,169.4221348738319,1663651520,repay
0x0000000000000000000000000000000000000050,WBTC,169.4221348738319,1674036800,repay
0x0000000000000000000000000000000000000050,DAI,169.4221348738319,1684422080,repay
0x0000000000000000000000000000000000000050,USDT,169.4221348738319,1694807360,repay
0x0000000000000000000000000000000000000051,ETH,13141.654213984548,1688076800,repay
0x0000000000000000000000000000000000000052,ETH,15385.296132000702,1687860800,repay
0x0000000000000000000000000000000000000053,ETH,1869.3637510379026,1667405600,repay
0x0000000000000000000000000000000000000053,USDC,1869.3637510379026,1689135200,repay
0x0000000000000000000000000000000000000054,ETH,2020.8908025103792,1657037600,repay
0x0000000000000000000000000000000000000054,USDC,2020.8908025103792,1685679200,repay
0x0000000000000000000000000000000000000055,ETH,10297.13068967252,1689416000,repay
0x0000000000000000000000000000000000000055,USDC,10297.13068967252,1693649600,repay
0x0000000000000000000000000000000000000055,WBTC,10297.13068967252,1697883200,repay
0x0000000000000000000000000000000000000056,ETH,2355.6041867239064,1691360000,repay
0x0000000000000000000000000000000000000057,ETH,2559.230962142652,1679082560,repay
0x0000000000000000000000000000000000000057,USDC,2559.230962142652,1683730880,repay
0x0000000000000000000000000000000000000057,WBTC,2559.230962142652,1688379200,repay
0x0000000000000000000000000000000000000057,DAI,2559.230962142652,1693027520,repay
0x0000000000000000000000000000000000000057,USDT,2559.230962142652,1697675840,repay
0x0000000000000000000000000000000000000058,ETH,12303.065881859158,1636884800,repay
0x0000000000000000000000000000000000000058,USDC,12303.065881859158,1678961600,repay
0x0000000000000000000000000000000000000059,ETH,55689.4872243756,1670120000,repay
0x0000000000000000000000000000000000000059,USDC,55689.4872243756,1682072000,repay
0x0000000000000000000000000000000000000059,WBTC,55689.4872243756,1694024000,repay
0x000000000000000000000000000000000000005a,ETH,9263.610842300604,1653808400,repay
0x000000000000000000000000000000000000005a,USDC,9263.610842300604,1667006000,repay
0x000000000000000000000000000000000000005a,WBTC,9263.610842300604,1680203600,repay
0x000000000000000000000000000000000000005a,DAI,9263.610842300604,1693401200,repay
0x000000000000000000000000000000000000005b,ETH,3409.984354501964,1682892800,repay
0x000000000000000000000000000000000000005b,USDC,3409.984354501964,1694297600,repay
0x000000000000000000000000000000000000005c,ETH,1284.4030921625865,1660004000,repay
0x000000000000000000000000000000000000005c,USDC,1284.4030921625865,1667276000,repay
0x000000000000000000000000000000000000005c,WBTC,1284.4030921625865,1674548000,repay
0x000000000000000000000000000000000000005c,DAI,1284.4030921625865,1681820000,repay
0x000000000000000000000000000000000000005c,USDT,1284.4030921625865,1689092000,repay
0x000000000000000000000000000000000000005c,LINK,1284.4030921625865,1696364000,repay
0x000000000000000000000000000000000000005d,ETH,902.7323970917331,1695636800,repay
0x000000000000000000000000000000000000005e,ETH,24415.96882406197,1695917600,repay
0x000000000000000000000000000000000000005e,USDC,24415.96882406197,1698639200,repay
0x000000000000000000000000000000000000005f,ETH,2942.6320876856603,1662364160,repay
0x000000000000000000000000000000000000005f,USDC,2942.6320876856603,1670727680,repay
0x000000000000000000000000000000000000005f,WBTC,2942.6320876856603,1679091200,repay
0x000000000000000000000000000000000000005f,DAI,2942.6320876856603,1687454720,repay
0x000000000000000000000000000000000000005f,USDT,2942.6320876856603,1695818240,repay
0x0000000000000000000000000000000000000060,ETH,27461.006333798854,1682028800,repay
0x0000000000000000000000000000000000000061,ETH,2293.7585159781133,1687169600,repay
0x0000000000000000000000000000000000000061,USDC,2293.7585159781133,1689502400,repay
0x0000000000000000000000000000000000000061,WBTC,2293.7585159781133,1691835200,repay
0x0000000000000000000000000000000000000061,DAI,2293.7585159781133,1694168000,repay
0x0000000000000000000000000000000000000061,USDT,2293.7585159781133,1696500800,repay
0x0000000000000000000000000000000000000061,LINK,2293.7585159781133,1698833600,repay
0x0000000000000000000000000000000000000062,ETH,1640.5276140466467,1649888000,repay
0x0000000000000000000000000000000000000062,USDC,1640.5276140466467,1669932800,repay
0x0000000000000000000000000000000000000062,WBTC,1640.5276140466467,1689977600,repay
0x0000000000000000000000000000000000000063,ETH,7344.054816643881,1628504000,repay
0x0000000000000000000000000000000000000063,USDC,7344.054816643881,1657102400,repay
0x0000000000000000000000000000000000000063,WBTC,7344.054816643881,1685700800,repay
0x0000000000000000000000000000000000000064,ETH,2715.3702541731786,1673237600,repay
0x0000000000000000000000000000000000000064,USDC,2715.3702541731786,1691079200,repay
0x0000000000000000000000000000000000000065,ETH,538.6821360666601,1654280000,repay
0x0000000000000000000000000000000000000065,USDC,538.6821360666601,1672568000,repay
0x0000000000000000000000000000000000000065,WBTC,538.6821360666601,1690856000,repay
0x0000000000000000000000000000000000000066,ETH,56631.405279921964,1627121600,repay
0x0000000000000000000000000000000000000066,USDC,56631.405279921964,1647944000,repay
0x0000000000000000000000000000000000000066,WBTC,56631.405279921964,1668766400,repay
0x0000000000000000000000000000000000000066,DAI,56631.405279921964,1689588800,repay
0x0000000000000000000000000000000000000067,ETH,963.1515497236292,1632284000,repay
0x0000000000000000000000000000000000000067,USDC,963.1515497236292,1641312800,repay
0x0000000000000000000000000000000000000067,WBTC,963.1515497236292,1650341600,repay
0x0000000000000000000000000000000000000067,DAI,963.1515497236292,1659370400,repay
0x0000000000000000000000000000000000000067,USDT,963.1515497236292,1668399200,repay
0x0000000000000000000000000000000000000067,LINK,963.1515497236292,1677428000,repay
0x0000000000000000000000000000000000000067,AAVE,963.1515497236292,1686456800,repay
0x0000000000000000000000000000000000000067,ETH,963.1515497236292,1695485600,repay
0x0000000000000000000000000000000000000068,ETH,18458.872086778796,1679307200,repay
0x0000000000000000000000000000000000000069,ETH,18772.274615257847,1667816000,repay
0x000000000000000000000000000000000000006b,ETH,779.1518254368465,1660234400,repay
0x000000000000000000000000000000000000006b,USDC,779.1518254368465,1671596000,repay
0x000000000000000000000000000000000000006b,WBTC,779.1518254368465,1682957600,repay
0x000000000000000000000000000000000000006b,DAI,779.1518254368465,1694319200,repay
0x000000000000000000000000000000000000006c,ETH,2206.9737680932403,1677320000,repay
0x000000000000000000000000000000000000006c,USDC,2206.9737680932403,1683800000,repay
0x000000000000000000000000000000000000006c,WBTC,2206.9737680932403,1690280000,repay
0x000000000000000000000000000000000000006c,DAI,2206.9737680932403,1696760000,repay
0x000000000000000000000000000000000000006e,ETH,33592.64699265082,1666509200,repay
0x000000000000000000000000000000000000006e,USDC,33592.64699265082,1676078000,repay
0x000000000000000000000000000000000000006e,WBTC,33592.64699265082,1685646800,repay
0x000000000000000000000000000000000000006e,DAI,33592.64699265082,1695215600,repay
0x000000000000000000000000000000000000006f,ETH,3566.481859623111,1688696000,repay
0x000000000000000000000000000000000000006f,USDC,3566.481859623111,1693217600,repay
0x000000000000000000000000000000000000006f,WBTC,3566.481859623111,1697739200,repay
0x0000000000000000000000000000000000000071,ETH,10110.827068891427,1679609600,repay
0x0000000000000000000000000000000000000072,ETH,3636.1958863912732,1657620800,repay
0x0000000000000000000000000000000000000072,USDC,3636.1958863912732,1667038400,repay
0x0000000000000000000000000000000000000072,WBTC,3636.1958863912732,1676456000,repay
0x0000000000000000000000000000000000000072,DAI,3636.1958863912732,1685873600,repay
0x0000000000000000000000000000000000000072,USDT,3636.1958863912732,1695291200,repay
0x0000000000000000000000000000000000000073,ETH,3664.4540141877196,1687072400,repay
0x0000000000000000000000000000000000000073,USDC,3664.4540141877196,1690766000,repay
0x0000000000000000000000000000000000000073,WBTC,3664.4540141877196,1694459600,repay
0x0000000000000000000000000000000000000073,DAI,3664.4540141877196,1698153200,repay
0x0000000000000000000000000000000000000074,ETH,30701.220772407745,1689308000,repay
0x0000000000000000000000000000000000000074,USDC,30701.220772407745,1696436000,repay
0x0000000000000000000000000000000000000075,ETH,1222.193129629013,1655018000,repay
0x0000000000000000000000000000000000000075,USDC,1222.193129629013,1667870000,repay
0x0000000000000000000000000000000000000075,WBTC,1222.193129629013,1680722000,repay
0x0000000000000000000000000000000000000075,DAI,1222.193129629013,1693574000,repay
0x0000000000000000000000000000000000000076,ETH,40405.11393882514,1623406400,repay
0x0000000000000000000000000000000000000076,USDC,40405.11393882514,1640427200,repay
0x0000000000000000000000000000000000000076,WBTC,40405.11393882514,1657448000,repay
0x0000000000000000000000000000000000000076,DAI,40405.11393882514,1674468800,repay
